User;Text;Date;Tweet Link;Media Links;Reply To
@VIVAcoid;Guru dan IRT Jadi Korban Pinjol Ilegal Terbanyak, OJK: Cek Legalitas dan Logis Sebelum Pinjam;2024-04-24T23:48:35.000Z;https://x.com/VIVAcoid/status/1783281915904323587;[];
@smartfrencare;@markleeugm Minfren sangat menyayangkan hal ini terjadi jika memang kaka tidak mengenal/mengetahui nomor tersebut maka silahkan kaka bisa melaporkan hal tersebut kepada pihak kepolisian atau OJK atau untuk permintaan pemblokiran bisa melalui https://aduannomor.id.Tks Sisy;2024-04-24T23:25:05.000Z;https://x.com/smartfrencare/status/1783276003382513876;[];@markleeugm
@tvOneNews;OJK Jelaskan Maraknya Korban Pinjol Meninggi, Ternyata Kalangan Guru Paling Besar Disebabkan Faktor Ini: Jumlah korban kasus pinjaman online (pinjol) ilegal meninggi buat Otoritas Jasa Keuangan (OJK) buka suara. Korban kebanyakan dari kalangan guru dan… http://dlvr.it/T5z2bL;2024-04-24T23:04:19.000Z;https://x.com/tvOneNews/status/1783270777997140358;['https://pbs.twimg.com/media/GL9zUqdaYAAZEdS?format=jpg&name=small'];
@Bisniscom;AAJI Minta OJK Tinjau Ulang Aturan Perekaman untuk Produk Unit Linked;2024-04-24T21:23:06.000Z;https://x.com/Bisniscom/status/1783245303258460562;[];
@indonews_xyz;OJK koordinasi perbankan amankan aset akibat erupsi Gunung Ruang;2024-04-24T17:58:02.000Z;https://x.com/indonews_xyz/status/1783193698442064023;[];
@enablesadness;Pujia bagi semua orang yang terlibat dalam membuat proyek ini menjadi kenyataan.ojk;2024-04-24T17:27:41.000Z;https://x.com/enablesadness/status/1783186061088416116;[];@rootedRolf
@muneerand;MUI : haram -> unsur gharar Marketplace crypto: Registered bappebti, kominfo, ojk -> bisa recomended Investor: Invest tnpa ilmu -> gambling High risk high return, low action low return;2024-04-24T16:48:58.000Z;https://x.com/muneerand/status/1783176318995362130;[];@shintadl_
@rorojojo21;Kak kamu email ojk sama kominfo . Bilang aja perlanggaran privacy data uu ite. Temennnya juga bantu kasih bukti . Minta bukti rekaman;2024-04-24T16:37:55.000Z;https://x.com/rorojojo21/status/1783173536946991366;[];@maukaya_yatuhan
@Hiyayata;Ojk nangis wkwk, emang u keren. Gmn ya aku sing nagis, huweeee, awkwkwk (g jelas emang aku), pasti iku susah but u did it soooooo well, ehmm.;2024-04-24T16:34:39.000Z;https://x.com/Hiyayata/status/1783172713294758347;[];@rrahmaa___
@KasihanYaman;Memangnya ada aturan, pemberi dana yang kantornya di luar negeri daftar di OJK?;2024-04-24T16:02:19.000Z;https://x.com/KasihanYaman/status/1783164575971676551;[];@RomitsuT
@economiczone_id;UOB Bersama OJK dan Pendiri Sekolah Cikal Bahas LIterasi Keuangan bagi Generasi Muda: PT Bank UOB Indonesia secara konsisten mendukung peningkatan literasi keuangan di kalangan generasi muda mulai dari perencanaan keuangan, pengelolaan keuangan, hingga…;2024-04-24T15:53:34.000Z;https://x.com/economiczone_id/status/1783162373827908006;[];
@AlbertSolo2;OJK Minta Para Ibu Jangan Ciptakan Generasi Sandwich, Investasi Bukan ke Anak;2024-04-24T15:34:57.000Z;https://x.com/AlbertSolo2/status/1783157688337395929;[];
@j5newsroom;Doa untuk Deputi Komisioner Advisor Senior Direktorat Operasional SDM OJK Dr Anto Prabowo;2024-04-24T15:15:30.000Z;https://x.com/j5newsroom/status/1783152796327714919;[];
@okezonenews;103 Pinjol Bunga Rendah yang Terdaftar di OJK http://dlvr.it/T5y87f;2024-04-24T15:14:32.000Z;https://x.com/okezonenews/status/1783152551774581180;[];
@pisungs;kocakkkk kantor ojk lo deket rumahku bejirrrrrrrr yaelahhh;2024-04-24T13:55:33.000Z;https://x.com/pisungs/status/1783132674238079390;[];
@bukanhadee;feeling bad bgt anjr;2024-04-24T13:51:31.000Z;https://x.com/bukanhadee/status/1783131661112406397;[];
@bukanhadee;sederhana tapi bajingan;2024-04-24T13:20:48.000Z;https://x.com/bukanhadee/status/1783123932457152784;[];
@sisianjay11;ojk ngesel;2024-04-24T13:07:40.000Z;https://x.com/sisianjay11/status/1783120623809744901;[];@Siloman222
@akusukaco;Prakerja engga bisa ikutan ya kalau udh pernah ? -ns;2024-04-24T12:42:39.000Z;https://x.com/akusukaco/status/1783114330265018615;[];@worksfess
@jadijago;Hai, Kak. Kamu tidak perlu khawatir PT Bank Jago Tbk terdaftar dan diawasi oleh Otoritas Jasa Keuangan (OJK) dan Bank Indonesia serta dijamin oleh Lembaga Penjamin Simpanan (LPS). Jika ada kendala Jagomin siap membantumu .;2024-04-24T12:01:06.000Z;https://x.com/jadijago/status/1783103871705047523;[];@maobawel
@aritj;Kasus Ferdi Sambo yg sempat ditengarai terkait judi online sdh kapan tuh Bu? Sampai sekarang blm ada aksi yg signifikan dr POLRI, Kemkominfo, Bi, & OJK. Artinya apa? Bekingnya kuat. Sangat kuat.;2024-04-24T11:58:08.000Z;https://x.com/aritj/status/1783103124817027239;[];@susipudjiastuti
@Pengendiemaja;list pinjol legal dari OJK yang terbukti bisa mencairkan dana instan silakan dibaca thread dibawah https://x.com/Pengendiemaja/status/1581849977113874432?s=24…;2024-04-24T11:35:00.000Z;https://x.com/Pengendiemaja/status/1783097304175816920;[];
@inilahdotcom;Dalam 4 bulan ini, Otoritas Jasa Keuangan (OJK) mencabut izin operasional 10 Bank Perekonomian Rakyat (BPR) yang keuangannya mulai 'batuk-batuk'. Dala...;2024-04-24T11:32:08.000Z;https://x.com/inilahdotcom/status/1783096581845323968;[];
@JeniusConnect;Customer Service resmi Jenius (24 jam): Call Center: 1500 365 E-mail: jenius-help@btpn.com X: @jeniushelp PT Bank BTPN Tbk berizin dan diawasi oleh Otoritas Jasa Keuangan (OJK), Bank Indonesia (BI) dan merupakan peserta penjaminan LPS.;2024-04-24T11:16:21.000Z;https://x.com/JeniusConnect/status/1783092610854453412;[];@JeniusConnect
@Rifki_atlantian;Yep dana langsung dibawah bank indonesia. Karena dia ewallet. Yang dibawah ojk itu apps yang bergerak dibidang investasi. Kaya misal reksadana atau saham;2024-04-24T10:46:56.000Z;https://x.com/Rifki_atlantian/status/1783085208889377029;[];@strawiy
@strawiy;soalnya setau akuu dana udah bukan naungan ojk lagii? dan sometimes orang tuh kena scam dr dananya sendiri kayak tf tp kepotong uangnya ga kekirim dll banyak problem dr aplikasinya. tp alhamdulillah kalo ga kena tp jaga2 ajaa kak mending pakai blu/seabank tanpa admin jigaa;2024-04-24T10:42:37.000Z;https://x.com/strawiy/status/1783084123860701203;[];@Rifki_atlantian
@Pengendiemaja;Tanpa NPWP Dan Slip Gaji Cair Hitungan Menit. EasyCash Pinjaman Online yang udah OJK dan Legal. Monggo ini infonya,;2024-04-24T10:40:00.000Z;https://x.com/Pengendiemaja/status/1783083462573891892;['https://pbs.twimg.com/media/F2A8lWFaEAAQbvP?format=jpg&name=small'];
@KedaiPenaCom;Puteri Komarudin Soroti Kasus Pinjaman Shopee Paylater, Dorong OJK Tindaklanjuti dan Perketat Perlindungan Konsumen via @kedaipenacom https://kedaipena.com/puteri-komarudin-soroti-kasus-pinjaman-shopee-paylater-dorong-ojk-tindaklanjuti-dan-perketat-perlindungan-konsumen/… @PuteriKomarudin;2024-04-24T10:29:51.000Z;https://x.com/KedaiPenaCom/status/1783080907534160091;[];
@tanyarlfes;negara kita kenapa ga ngeharamin kapitapitalisme sih? pdhal riba banget, fintech ber OJK banyak pdhal banyak mudharatnya. dr semua yg d haramin, klo soal uang langsung halal ya?;2024-04-24T10:11:49.000Z;https://x.com/tanyarlfes/status/1783076372451361024;[];
@bankneocommerce;YUHUU, BALIK LAGI SERU-SERUAN BERSAMA NEOVAGANZA LIVE! Jangan lupa tonton dan ikutin challenge saat live berlangsung besok, biar kamu bisa dapetin hadiah! Sampai jumpa besok PT Bank Neo Commerce Tbk berizin & diawasi OJK, serta merupakan bank peserta penjaminan LPS.;2024-04-24T10:05:00.000Z;https://x.com/bankneocommerce/status/1783074655185854730;['https://pbs.twimg.com/media/GL6jXidbgAA2wK3?format=jpg&name=small'];
@Antara_Kalteng;Optimalkan pelayanan, OJK selesaikan 27 pengaduan konsumen di Kalteng;2024-04-24T09:30:11.000Z;https://x.com/Antara_Kalteng/status/1783065895881069040;[];
@raw0oja;mjb kak, kalo mau lapor ke ojk kirim email dan juga sekalian aja kamu lapor ke satgas;2024-04-24T09:20:09.000Z;https://x.com/raw0oja/status/1783063369299497037;[];@heewwoo
@imankuf;Kak laporin ke ojk krn harusnya gak boleh dong kontak tempat kerja;2024-04-24T09:17:52.000Z;https://x.com/imankuf/status/1783062792607777253;[];@heewwoo
@h0nglight19;Masih kak sampai bulan selanjutnya. Bahkan pas udh lunas pun masih sempat kena semingguan. Udh lapor ojk tapi balesannya cuma template + malah suruh lapor ke cs panjulnya. Smntara cs panjul jawabannya juga sama aja. Intinya dua2nya lepas tanggung jawab;2024-04-24T09:16:49.000Z;https://x.com/h0nglight19/status/1783062531285864483;[];@cuteyouaare
@InbrekPapua;OJK Perkuat sinergitas penegakan hukum sektor jasa keuangan;2024-04-24T09:16:10.000Z;https://x.com/InbrekPapua/status/1783062366290334146;[];
@kbrkalimantan1;OJK Selesaikan 27 Pengaduan Konsumen di Kalteng -;2024-04-24T09:00:13.000Z;https://x.com/kbrkalimantan1/status/1783058353310376403;[];
@antarabiz;OJK selesaikan 27 pengaduan konsumen di Kalteng;2024-04-24T08:47:09.000Z;https://x.com/antarabiz/status/1783055062811701729;[];
@armanviero;Wes mbah ojk gae tweet ngene maneh;2024-04-24T08:37:18.000Z;https://x.com/armanviero/status/1783052585165009009;[];@Goldmind_82
@chan_is_127;Fun fact : OJK adalah instansi di negeri ini dgn rate gaji paling tinggi. Silahkan hujat.;2024-04-24T08:29:04.000Z;https://x.com/chan_is_127/status/1783050511689961518;[];@RioKunantiko
@IDGAFlSM;I think we really should make a Hunger Games but the participants consists of kids from IISMA, BUMN, MUN, FH UI, DJP, IPB, Bea Cukai, OJK, KPI, Kemkominfo, and Panitia SNPMB 2024…;2024-04-24T08:27:52.000Z;https://x.com/IDGAFlSM/status/1783050210849198361;[];
@duniasidejob;butuh pinjaman segera? Coba download Akulaku! Jelas aman dan diawasi OJK langsung dapat hadiah tunai Rp20.000 dan voucher Rp165.000 download disini : https://s.akulaku.com/FLtTY4;2024-04-24T08:05:00.000Z;https://x.com/duniasidejob/status/1783044455966425363;[];
@batamtoday;Menuju Keluarga Sejahtera, OJK Dorong Literasi dan Inklusi Keuangan bagi Perempuan;2024-04-24T08:04:34.000Z;https://x.com/batamtoday/status/1783044346667004237;[];
@Mirna_ojk;ingin menang;2024-04-24T08:03:36.000Z;https://x.com/Mirna_ojk/status/1783044102302634407;[];@jihanicorn
@bukanhadee;makasih far;2024-04-24T08:01:52.000Z;https://x.com/bukanhadee/status/1783043669484081350;[];@itsmochiess
@Mirna_ojk;#Gajian masih lama;2024-04-24T08:01:33.000Z;https://x.com/Mirna_ojk/status/1783043586659107087;[];
