User;Text;Date;Tweet Link;Media Links;Reply To
@AlbertSolo2;Rupiah Dilibas Dolar AS, OJK Minta Masyarakat Tetap Tenang;2024-04-19T23:34:40.000Z;https://x.com/AlbertSolo2/status/1781466476450570605;[];
@KompasTV;OJK Cabut Izin Usaha BPRS Saka Dana Mulia di Kudus, LPS Siapkan Pembayaran Jaminan Simpanan Nasabah;2024-04-19T23:28:34.000Z;https://x.com/KompasTV/status/1781464942094561552;[];
@SINDOnews;OJK Beberkan Ketahanan Perbankan di Tengah Guncangan Geopolitik Global;2024-04-19T23:10:00.000Z;https://x.com/SINDOnews/status/1781460266846134466;[];
@moraldepravity;Paling bnr sblm nikah itu tukeran slik ojk. Tkut bjir. Aplgi masalah duit;2024-04-19T22:51:27.000Z;https://x.com/moraldepravity/status/1781455598657388856;['https://pbs.twimg.com/media/GLdTl4xaIAARuQq?format=jpg&name=small'];
@retizen_id;Pengertian Literasi Keuangan, Manfaat, Peran dari LPS maupun OJK;2024-04-19T22:19:35.000Z;https://x.com/retizen_id/status/1781447582105104621;[];
@retizen_id;Opini mengenai Inklusi Keuangan di Indonesia berdasarkan data Lembaga OJK tahun 2022;2024-04-19T22:19:23.000Z;https://x.com/retizen_id/status/1781447529688957360;[];
@mrtweepsID;Tahu kan cara lapor ojk yang bener itu gimana? Nah klo mau edukasi yg clear .. makanya disini gw highlight 'percuma' bikin keluhan postingan;2024-04-19T18:25:27.000Z;https://x.com/mrtweepsID/status/1781388659406831804;['https://pbs.twimg.com/media/GGJmo9kb0AAXlTG?format=jpg&name=small'];@hapuskanpinjol
@BA7jk;Sen yap benden Bi fav Bi rt garanti;2024-04-19T18:00:55.000Z;https://x.com/BA7jk/status/1781382485827322022;[];@_talha_jk
1400+ TESTI | JOKI TOEFL @SCIENTIFICMEAL;yuk yang butuh toefl terima jadi buat kai, cpns, bumn atau keperluan lainnya bisa ke aku ya. terbukti tembus cpns, bumn, ojk dll ONLY 135K terima jadi! lagi ada diskon juga, bisa dm/wa dulu aja biar aku spill info toefl http://wa.me/6282386122101 #zonauang #zonajajan #jokitoefl;2024-04-19T17:15:42.000Z;https://x.com/mealohmeal/status/1781371107247059169;[];
1400+ TESTI | JOKI TOEFL @SCIENTIFICMEAL;MAU DAFTAR KAI, CPNS, BUMN & BELUM ADA TOEFL? Yuk order joki toefl di @scientificmeal , sedia toefl dari prediction sampe TOEFL ITP! ONLY 135K TERIMA JADI, sertif legal, bisa req score & pengerjaan satset. Tembus PT KAI, CPNS, BUMN, OJK, dll info toefl #zonauang #zonajajan;2024-04-19T17:15:00.000Z;https://x.com/mealohmeal/status/1781370930150961248;['https://pbs.twimg.com/media/GLizakva8AMJfI6?format=jpg&name=900x900'];
