User;Text;Date;Tweet Link;Media Links;Reply To
@KontanNews;Hingga Mei 2024, OJK Catat Ada 256 Produk Asuransi yang Belum Mendapatkan Izin http://keuangan.kontan.co.id/news/hingga-mei-2024-ojk-catat-ada-256-produk-asuransi-yang-belum-mendapatkan-izin… #Asuransi;2024-05-26T23:45:02.000Z;https://x.com/KontanNews/status/1794877437014376501;[];
@GdeSgita;Koq ga ditegesin Di, klo bisnis ke dua org ini, si Dodo dan Wati adalah PINJOL, diawasi atau tdk oleh ojk pd akhirnya tetap menyengsarakan nasabahnya.....hhhhh...;2024-05-26T23:40:27.000Z;https://x.com/GdeSgita/status/1794876282599330150;[];@TeddGus
@NailovesAnne;AAAHH OJK GRAZIAS MUTI;2024-05-26T22:44:26.000Z;https://x.com/NailovesAnne/status/1794862184318836908;[];@p0lyrhythms
@soloposdotcom;Wacana Student Loan untuk Bayar UKT Muncul Lagi, Ini Pesan OJK https://bisnis.solopos.com/wacana-student-loan-untuk-bayar-ukt-muncul-lagi-ini-pesan-ojk-1929246?utm_source=dlvr.it&utm_medium=twitter…;2024-05-26T22:14:09.000Z;https://x.com/soloposdotcom/status/1794854564358971525;['https://pbs.twimg.com/media/GOiatvva8AA4ixs?format=jpg&name=small'];
@ojkindonesia;Selengkapnya cek #SiaranPersOJK pada tautan berikut https://ojk.go.id/id/berita-dan-kegiatan/siaran-pers/Pages/OJK-Dorong-UMKM-Menjadi-Pilar-Utama-Perekonomian-Nasional-OJK-Gelar-Harvesting-Gernas-BBBI-dan-BBWI-di-Sumsel.aspx…;2024-05-26T21:54:28.000Z;https://x.com/ojkindonesia/status/1794849611234107718;[];@ojkindonesia
@ojkindonesia;Di sisi lain, OJK melalui Tim Percepatan Akses Keuangan Daerah (TPAKD) memberikan dukungan penuh agar lembaga keuangan baik perbankan & non-perbankan bersinergi dg pemangku kepentingan di daerah dlm memberikan akses keuangan yg mudah, terjangkau, & sesuai kebutuhan pelaku UMKM.;2024-05-26T21:54:28.000Z;https://x.com/ojkindonesia/status/1794849608738443357;[];@ojkindonesia
@ojkindonesia;Hasil monitoring pelatihan UMKM sebagai rangkaian kegiatan Gernas BBI/BBWI, tercatat 15 besar UMKM membukukan kenaikan omset sebesar 69,51%. Pencapaian lainnya ditunjukkan scr nasional dg lebih dari 150.000 UMKM telah melakukan on boarding UMKM ke platform e-commerce.;2024-05-26T21:54:27.000Z;https://x.com/ojkindonesia/status/1794849606263824531;[];@ojkindonesia
@ojkindonesia;Gernas BBI/BBWI merupakan salah satu upaya strategis pemerintah yang nyata, berkelanjutan, dan terarah dalam memberikan dukungan kepada UMKM dan sektor pariwisata Indonesia agar terus berkembang dan menjadi pilar utama perekonomian nasional.;2024-05-26T21:54:26.000Z;https://x.com/ojkindonesia/status/1794849603776561213;[];@ojkindonesia
@news24_coid;OJK Gelar Harvesting Gernas BBI BBWI Sumsel Nasabah Binaan PNM Mekaar Tampilkan Usaha Terbaik http://dlvr.it/T7Qd2w;2024-05-26T17:01:43.000Z;https://x.com/news24_coid/status/1794775936191336558;['https://pbs.twimg.com/media/GOhTM6BaoAAlWE_?format=jpg&name=small'];
@teknikbaik;lek manganmu gak punksit ojk ngaku punk cak;2024-05-26T16:51:22.000Z;https://x.com/teknikbaik/status/1794773334233952694;[];@sbyfess
@detikfinance;OJK menggelar Gernas BBI-BBWI di Palembang, Sumsel. Kegiatan itu untuk mendukung pertumbuhan UMKM serta pengembangan sektor pariwisata dan ekonomi kreatif.;2024-05-26T16:33:33.000Z;https://x.com/detikfinance/status/1794768849667018995;[];
@asifa_yuuchan;Cukup lek mangan mu indomie terus mben dino . Ojk tuku opo2 liyane blas. Ngombe banyu putih wae.;2024-05-26T16:19:21.000Z;https://x.com/asifa_yuuchan/status/1794765275512160643;[];@convomfs
@dwi_setiaw32951;Pinjaman di Akulaku， Pasti Aman dan Cepat! Pinjam hingga 3jt dan tenor 3 bulan! Berizin dan diawasi oleh OJK. https://s.akulaku.com/SiQqh3;2024-05-26T16:11:52.000Z;https://x.com/dwi_setiaw32951/status/1794763391590183422;['https://pbs.twimg.com/media/GOhHykGbsAAJGa8?format=jpg&name=small'];
@dotpierces;bakar rumah (bukan rumah bibo bukan rumah gua);2024-05-26T15:46:19.000Z;https://x.com/dotpierces/status/1794756962414125444;[];@vitxre
@elssviraaa;yang kaya gini udah diawasin ojk blm?;2024-05-26T15:30:33.000Z;https://x.com/elssviraaa/status/1794752994451615766;[];@ssefnum
